Mekan,Link
"HI - Honolulu","https://www.copart.com/saleListResult/110/2026-03-16?location=HI%20-%20Honolulu&saleDate=1773698400000&liveAuction=false&from=&yardNum=110"
"QC - Montreal","https://www.copart.com/saleListResult/205/2026-03-17?location=QC%20-%20Montreal&saleDate=1773763200000&liveAuction=false&from=&yardNum=205"
"DE - Seaford","https://www.copart.com/saleListResult/130/2026-03-17?location=DE%20-%20Seaford&saleDate=1773756000000&liveAuction=false&from=&yardNum=130"
"FL - Miami North","https://www.copart.com/saleListResult/33/2026-03-17?location=FL%20-%20Miami%20North&saleDate=1773756000000&liveAuction=false&from=&yardNum=33"
"AL - Birmingham","https://www.copart.com/saleListResult/136/2026-03-17?location=AL%20-%20Birmingham&saleDate=1773766800000&liveAuction=false&from=&yardNum=136"
"WI - Madison South","https://www.copart.com/saleListResult/308/2026-03-17?location=WI%20-%20Madison%20South&saleDate=1773766800000&liveAuction=false&from=&yardNum=308"
"Ontario Auction","https://www.copart.com/saleListResult/294/2026-03-17?location=Ontario%20Auction&saleDate=1773756000000&liveAuction=false&from=&yardNum=294"
"IN - Cicero","https://www.copart.com/saleListResult/170/2026-03-17?location=IN%20-%20Cicero&saleDate=1773756000000&liveAuction=false&from=&yardNum=170"
"LA - Baton Rouge","https://www.copart.com/saleListResult/50/2026-03-17?location=LA%20-%20Baton%20Rouge&saleDate=1773766800000&liveAuction=false&from=&yardNum=50"
"WA - Spanaway","https://www.copart.com/saleListResult/337/2026-03-17?location=WA%20-%20Spanaway&saleDate=1773774000000&liveAuction=false&from=&yardNum=337"
"MS - Grenada","https://www.copart.com/saleListResult/326/2026-03-18?location=MS%20-%20Grenada&saleDate=1773853200000&liveAuction=false&from=&yardNum=326"
"AK - Anchorage","https://www.copart.com/saleListResult/113/2026-03-17?location=AK%20-%20Anchorage&saleDate=1773777600000&liveAuction=false&from=&yardNum=113"
"PA - Pittsburgh West","https://www.copart.com/saleListResult/174/2026-03-18?location=PA%20-%20Pittsburgh%20West&saleDate=1773842400000&liveAuction=false&from=&yardNum=174"
"NC - Gastonia","https://www.copart.com/saleListResult/340/2026-03-18?location=NC%20-%20Gastonia&saleDate=1773842400000&liveAuction=false&from=&yardNum=340"
"OK - Tulsa","https://www.copart.com/saleListResult/19/2026-03-18?location=OK%20-%20Tulsa&saleDate=1773853200000&liveAuction=false&from=&yardNum=19"
"TX - McAllen","https://www.copart.com/saleListResult/65/2026-03-18?location=TX%20-%20McAllen&saleDate=1773853200000&liveAuction=false&from=&yardNum=65"
"Drive Wholesale Canada","https://www.copart.com/saleListResult/292/2026-03-18?location=Drive%20Wholesale%20Canada&saleDate=1773853200000&liveAuction=false&from=&yardNum=292"
"NY - Albany","https://www.copart.com/saleListResult/94/2026-03-18?location=NY%20-%20Albany&saleDate=1773842400000&liveAuction=false&from=&yardNum=94"
"PA - Scranton","https://www.copart.com/saleListResult/142/2026-03-18?location=PA%20-%20Scranton&saleDate=1773842400000&liveAuction=false&from=&yardNum=142"
"PA - Philadelphia East","https://www.copart.com/saleListResult/164/2026-03-18?location=PA%20-%20Philadelphia%20East&saleDate=1773842400000&liveAuction=false&from=&yardNum=164"
"VA - Fredericksburg","https://www.copart.com/saleListResult/194/2026-03-18?location=VA%20-%20Fredericksburg&saleDate=1773842400000&liveAuction=false&from=&yardNum=194"
"CA - Mentone","https://www.copart.com/saleListResult/367/2026-03-18?location=CA%20-%20Mentone&saleDate=1773860400000&liveAuction=false&from=&yardNum=367"
"KY - Lexington West","https://www.copart.com/saleListResult/83/2026-03-18?location=KY%20-%20Lexington%20West&saleDate=1773842400000&liveAuction=false&from=&yardNum=83"
"MO - Springfield","https://www.copart.com/saleListResult/92/2026-03-18?location=MO%20-%20Springfield&saleDate=1773853200000&liveAuction=false&from=&yardNum=92"
"GA - Atlanta North","https://www.copart.com/saleListResult/157/2026-03-18?location=GA%20-%20Atlanta%20North&saleDate=1773842400000&liveAuction=false&from=&yardNum=157"
"NC - Mebane","https://www.copart.com/saleListResult/154/2026-03-18?location=NC%20-%20Mebane&saleDate=1773842400000&liveAuction=false&from=&yardNum=154"
"CA - Martinez","https://www.copart.com/saleListResult/78/2026-03-18?location=CA%20-%20Martinez&saleDate=1773860400000&liveAuction=false&from=&yardNum=78"
"AL - Tanner","https://www.copart.com/saleListResult/66/2026-03-18?location=AL%20-%20Tanner&saleDate=1773853200000&liveAuction=false&from=&yardNum=66"
"ME - Windham","https://www.copart.com/saleListResult/384/2026-03-18?location=ME%20-%20Windham&saleDate=1773842400000&liveAuction=false&from=&yardNum=384"
"FL - Jacksonville North","https://www.copart.com/saleListResult/163/2026-03-18?location=FL%20-%20Jacksonville%20North&saleDate=1773842400000&liveAuction=false&from=&yardNum=163"
"IL - Southern Illinois","https://www.copart.com/saleListResult/189/2026-03-18?location=IL%20-%20Southern%20Illinois&saleDate=1773853200000&liveAuction=false&from=&yardNum=189"
"Medium Duty Specialty Sale","https://www.copart.com/saleListResult/835/2026-03-18?location=Medium%20Duty%20Specialty%20Sale&saleDate=1773849600000&liveAuction=false&from=&yardNum=835"
"FL - Ft. Pierce","https://www.copart.com/saleListResult/86/2026-03-18?location=FL%20-%20Ft.%20Pierce&saleDate=1773842400000&liveAuction=false&from=&yardNum=86"
"MA - West Warren","https://www.copart.com/saleListResult/149/2026-03-18?location=MA%20-%20West%20Warren&saleDate=1773842400000&liveAuction=false&from=&yardNum=149"
"AR - Fayetteville","https://www.copart.com/saleListResult/140/2026-03-18?location=AR%20-%20Fayetteville&saleDate=1773853200000&liveAuction=false&from=&yardNum=140"
"MA - Freetown","https://www.copart.com/saleListResult/361/2026-03-18?location=MA%20-%20Freetown&saleDate=1773842400000&liveAuction=false&from=&yardNum=361"
"WA - Spokane","https://www.copart.com/saleListResult/116/2026-03-18?location=WA%20-%20Spokane&saleDate=1773860400000&liveAuction=false&from=&yardNum=116"
"NY - Syracuse","https://www.copart.com/saleListResult/25/2026-03-18?location=NY%20-%20Syracuse&saleDate=1773842400000&liveAuction=false&from=&yardNum=25"
"NJ - Trenton","https://www.copart.com/saleListResult/135/2026-03-18?location=NJ%20-%20Trenton&saleDate=1773842400000&liveAuction=false&from=&yardNum=135"
"IA - Cedar Rapids","https://www.copart.com/saleListResult/398/2026-03-18?location=IA%20-%20Cedar%20Rapids&saleDate=1773853200000&liveAuction=false&from=&yardNum=398"
"IL - Chicago South","https://www.copart.com/saleListResult/81/2026-03-18?location=IL%20-%20Chicago%20South&saleDate=1773853200000&liveAuction=false&from=&yardNum=81"
"PA - Pittsburgh South","https://www.copart.com/saleListResult/85/2026-03-18?location=PA%20-%20Pittsburgh%20South&saleDate=1773842400000&liveAuction=false&from=&yardNum=85"
"TX - Andrews","https://www.copart.com/saleListResult/185/2026-03-18?location=TX%20-%20Andrews&saleDate=1773853200000&liveAuction=false&from=&yardNum=185"
"TX - Waco","https://www.copart.com/saleListResult/182/2026-03-18?location=TX%20-%20Waco&saleDate=1773853200000&liveAuction=false&from=&yardNum=182"
"WY - Casper","https://www.copart.com/saleListResult/328/2026-03-18?location=WY%20-%20Casper&saleDate=1773856800000&liveAuction=false&from=&yardNum=328"
"MI - Flint","https://www.copart.com/saleListResult/159/2026-03-18?location=MI%20-%20Flint&saleDate=1773842400000&liveAuction=false&from=&yardNum=159"
"LA - New Orleans","https://www.copart.com/saleListResult/79/2026-03-18?location=LA%20-%20New%20Orleans&saleDate=1773853200000&liveAuction=false&from=&yardNum=79"
"NY - Long Island","https://www.copart.com/saleListResult/30/2026-03-18?location=NY%20-%20Long%20Island&saleDate=1773842400000&liveAuction=false&from=&yardNum=30"
"FL - Orlando North","https://www.copart.com/saleListResult/153/2026-03-18?location=FL%20-%20Orlando%20North&saleDate=1773842400000&liveAuction=false&from=&yardNum=153"
"KY - Earlington","https://www.copart.com/saleListResult/345/2026-03-19?location=KY%20-%20Earlington&saleDate=1773939600000&liveAuction=false&from=&yardNum=345"
"Wholesale Auction","https://www.copart.com/saleListResult/855/2026-03-19?location=Wholesale%20Auction&saleDate=1773936000000&liveAuction=false&from=&yardNum=855"
"AB - Edmonton","https://www.copart.com/saleListResult/204/2026-03-19?location=AB%20-%20Edmonton&saleDate=1773943200000&liveAuction=false&from=&yardNum=204"
"TN - Memphis","https://www.copart.com/saleListResult/22/2026-03-19?location=TN%20-%20Memphis&saleDate=1773939600000&liveAuction=false&from=&yardNum=22"
"Heavy Truck, Trailer, Rv Specialty Sale","https://www.copart.com/saleListResult/836/2026-03-19?location=Heavy%20Truck,%20Trailer,%20Rv%20Specialty%20Sale&saleDate=1773936000000&liveAuction=false&from=&yardNum=836"
"LA - Shreveport","https://www.copart.com/saleListResult/84/2026-03-19?location=LA%20-%20Shreveport&saleDate=1773939600000&liveAuction=false&from=&yardNum=84"
"AL - Dothan","https://www.copart.com/saleListResult/341/2026-03-19?location=AL%20-%20Dothan&saleDate=1773939600000&liveAuction=false&from=&yardNum=341"
"NV - Reno","https://www.copart.com/saleListResult/100/2026-03-19?location=NV%20-%20Reno&saleDate=1773946800000&liveAuction=false&from=&yardNum=100"
"CA - Fresno","https://www.copart.com/saleListResult/4/2026-03-19?location=CA%20-%20Fresno&saleDate=1773946800000&liveAuction=false&from=&yardNum=4"
"CO - Denver","https://www.copart.com/saleListResult/68/2026-03-19?location=CO%20-%20Denver&saleDate=1773943200000&liveAuction=false&from=&yardNum=68"
"Atlantic Canada Auction","https://www.copart.com/saleListResult/295/2026-03-19?location=Atlantic%20Canada%20Auction&saleDate=1773936000000&liveAuction=false&from=&yardNum=295"
"TX - North Austin","https://www.copart.com/saleListResult/394/2026-03-19?location=TX%20-%20North%20Austin&saleDate=1773939600000&liveAuction=false&from=&yardNum=394"
"CA - Rancho Cucamonga","https://www.copart.com/saleListResult/97/2026-03-19?location=CA%20-%20Rancho%20Cucamonga&saleDate=1773946800000&liveAuction=false&from=&yardNum=97"
"NY - Newburgh","https://www.copart.com/saleListResult/24/2026-03-19?location=NY%20-%20Newburgh&saleDate=1773928800000&liveAuction=false&from=&yardNum=24"
"TX - Austin","https://www.copart.com/saleListResult/62/2026-03-19?location=TX%20-%20Austin&saleDate=1773939600000&liveAuction=false&from=&yardNum=62"
"PA - York Haven","https://www.copart.com/saleListResult/127/2026-03-19?location=PA%20-%20York%20Haven&saleDate=1773928800000&liveAuction=false&from=&yardNum=127"
"Ontario Auction","https://www.copart.com/saleListResult/294/2026-03-19?location=Ontario%20Auction&saleDate=1773928800000&liveAuction=false&from=&yardNum=294"
"Equipment Specialty Sale","https://www.copart.com/saleListResult/837/2026-03-20?location=Equipment%20Specialty%20Sale&saleDate=1774022400000&liveAuction=false&from=&yardNum=837"
"MI - Detroit","https://www.copart.com/saleListResult/61/2026-03-20?location=MI%20-%20Detroit&saleDate=1774015200000&liveAuction=false&from=&yardNum=61"
"CA - Bakersfield","https://www.copart.com/saleListResult/5/2026-03-20?location=CA%20-%20Bakersfield&saleDate=1774033200000&liveAuction=false&from=&yardNum=5"
"MO - St. Louis","https://www.copart.com/saleListResult/20/2026-03-20?location=MO%20-%20St.%20Louis&saleDate=1774026000000&liveAuction=false&from=&yardNum=20"
"IA - Des Moines","https://www.copart.com/saleListResult/60/2026-03-20?location=IA%20-%20Des%20Moines&saleDate=1774026000000&liveAuction=false&from=&yardNum=60"
"MI - Ionia","https://www.copart.com/saleListResult/160/2026-03-20?location=MI%20-%20Ionia&saleDate=1774015200000&liveAuction=false&from=&yardNum=160"
"OH - Dayton","https://www.copart.com/saleListResult/166/2026-03-20?location=OH%20-%20Dayton&saleDate=1774015200000&liveAuction=false&from=&yardNum=166"
"TX - Houston","https://www.copart.com/saleListResult/11/2026-03-20?location=TX%20-%20Houston&saleDate=1774026000000&liveAuction=false&from=&yardNum=11"
"VA - Richmond","https://www.copart.com/saleListResult/139/2026-03-20?location=VA%20-%20Richmond&saleDate=1774015200000&liveAuction=false&from=&yardNum=139"
"WA - Spanaway","https://www.copart.com/saleListResult/337/2026-03-20?location=WA%20-%20Spanaway&saleDate=1774033200000&liveAuction=false&from=&yardNum=337"
"CA - Vallejo","https://www.copart.com/saleListResult/1/2026-03-20?location=CA%20-%20Vallejo&saleDate=1774033200000&liveAuction=false&from=&yardNum=1"
"SC - Columbia","https://www.copart.com/saleListResult/56/2026-03-20?location=SC%20-%20Columbia&saleDate=1774015200000&liveAuction=false&from=&yardNum=56"
"CO - Denver South","https://www.copart.com/saleListResult/193/2026-03-23?location=CO%20-%20Denver%20South&saleDate=1774288800000&liveAuction=false&from=&yardNum=193"
"Medium Duty Clean Title Sale","https://www.copart.com/saleListResult/832/2026-03-23?location=Medium%20Duty%20Clean%20Title%20Sale&saleDate=1774281600000&liveAuction=false&from=&yardNum=832"
"SC - North Charleston","https://www.copart.com/saleListResult/197/2026-03-23?location=SC%20-%20North%20Charleston&saleDate=1774274400000&liveAuction=false&from=&yardNum=197"
"NY - Albany","https://www.copart.com/saleListResult/94/2026-03-23?location=NY%20-%20Albany&saleDate=1774274400000&liveAuction=false&from=&yardNum=94"
"FL - Jacksonville North","https://www.copart.com/saleListResult/163/2026-03-23?location=FL%20-%20Jacksonville%20North&saleDate=1774274400000&liveAuction=false&from=&yardNum=163"
"TN - Nashville","https://www.copart.com/saleListResult/63/2026-03-23?location=TN%20-%20Nashville&saleDate=1774285200000&liveAuction=false&from=&yardNum=63"
"NY - Long Island","https://www.copart.com/saleListResult/30/2026-03-23?location=NY%20-%20Long%20Island&saleDate=1774274400000&liveAuction=false&from=&yardNum=30"
"FL - Clewiston","https://www.copart.com/saleListResult/366/2026-03-23?location=FL%20-%20Clewiston&saleDate=1774274400000&liveAuction=false&from=&yardNum=366"
"WI - Milwaukee South","https://www.copart.com/saleListResult/371/2026-03-23?location=WI%20-%20Milwaukee%20South&saleDate=1774285200000&liveAuction=false&from=&yardNum=371"
"AB - Calgary","https://www.copart.com/saleListResult/203/2026-03-24?location=AB%20-%20Calgary&saleDate=1774375200000&liveAuction=false&from=&yardNum=203"
"OR - Eugene","https://www.copart.com/saleListResult/104/2026-03-24?location=OR%20-%20Eugene&saleDate=1774378800000&liveAuction=false&from=&yardNum=104"
"Wholesale Auction","https://www.copart.com/saleListResult/855/2026-03-24?location=Wholesale%20Auction&saleDate=1774368000000&liveAuction=false&from=&yardNum=855"
"KS - Kansas City","https://www.copart.com/saleListResult/369/2026-03-24?location=KS%20-%20Kansas%20City&saleDate=1774371600000&liveAuction=false&from=&yardNum=369"
"NH - Candia","https://www.copart.com/saleListResult/155/2026-03-24?location=NH%20-%20Candia&saleDate=1774360800000&liveAuction=false&from=&yardNum=155"
"TN - Memphis","https://www.copart.com/saleListResult/22/2026-03-24?location=TN%20-%20Memphis&saleDate=1774371600000&liveAuction=false&from=&yardNum=22"
"OH - Columbus","https://www.copart.com/saleListResult/29/2026-03-24?location=OH%20-%20Columbus&saleDate=1774360800000&liveAuction=false&from=&yardNum=29"
"NC - Raleigh","https://www.copart.com/saleListResult/54/2026-03-24?location=NC%20-%20Raleigh&saleDate=1774360800000&liveAuction=false&from=&yardNum=54"
"Heavy Truck, Trailer, Rv Clean Title Sale","https://www.copart.com/saleListResult/833/2026-03-24?location=Heavy%20Truck,%20Trailer,%20Rv%20Clean%20Title%20Sale&saleDate=1774368000000&liveAuction=false&from=&yardNum=833"
"QC - Montreal","https://www.copart.com/saleListResult/205/2026-03-24?location=QC%20-%20Montreal&saleDate=1774368000000&liveAuction=false&from=&yardNum=205"
"CO - Denver South","https://www.copart.com/saleListResult/193/2026-03-25?location=CO%20-%20Denver%20South&saleDate=1774461600000&liveAuction=false&from=&yardNum=193"
"AK - Anchorage","https://www.copart.com/saleListResult/113/2026-03-24?location=AK%20-%20Anchorage&saleDate=1774382400000&liveAuction=false&from=&yardNum=113"
"Drive Wholesale Canada","https://www.copart.com/saleListResult/292/2026-03-25?location=Drive%20Wholesale%20Canada&saleDate=1774458000000&liveAuction=false&from=&yardNum=292"
"NY - Albany","https://www.copart.com/saleListResult/94/2026-03-25?location=NY%20-%20Albany&saleDate=1774447200000&liveAuction=false&from=&yardNum=94"
"NY - Long Island","https://www.copart.com/saleListResult/30/2026-03-25?location=NY%20-%20Long%20Island&saleDate=1774447200000&liveAuction=false&from=&yardNum=30"
"IA - Cedar Rapids","https://www.copart.com/saleListResult/398/2026-03-25?location=IA%20-%20Cedar%20Rapids&saleDate=1774458000000&liveAuction=false&from=&yardNum=398"
"WI - Milwaukee North","https://www.copart.com/saleListResult/339/2026-03-25?location=WI%20-%20Milwaukee%20North&saleDate=1774458000000&liveAuction=false&from=&yardNum=339"
"CrashedToys Powersport Auction","https://www.copart.com/saleListResult/841/2026-03-26?location=%20CrashedToys%20Powersport%20Auction&saleDate=1774544400000&liveAuction=false&from=&yardNum=841"
"Wholesale Auction","https://www.copart.com/saleListResult/855/2026-03-26?location=Wholesale%20Auction&saleDate=1774540800000&liveAuction=false&from=&yardNum=855"
"TN - Memphis","https://www.copart.com/saleListResult/22/2026-03-26?location=TN%20-%20Memphis&saleDate=1774544400000&liveAuction=false&from=&yardNum=22"
"CA - Hayward","https://www.copart.com/saleListResult/3/2026-03-26?location=CA%20-%20Hayward&saleDate=1774551600000&liveAuction=false&from=&yardNum=3"
"Atlantic Canada Auction","https://www.copart.com/saleListResult/295/2026-03-26?location=Atlantic%20Canada%20Auction&saleDate=1774540800000&liveAuction=false&from=&yardNum=295"
"MO - St. Louis","https://www.copart.com/saleListResult/20/2026-03-27?location=MO%20-%20St.%20Louis&saleDate=1774630800000&liveAuction=false&from=&yardNum=20"
"TX - Houston","https://www.copart.com/saleListResult/11/2026-03-27?location=TX%20-%20Houston&saleDate=1774630800000&liveAuction=false&from=&yardNum=11"
"GA - Atlanta West","https://www.copart.com/saleListResult/15/2026-03-27?location=GA%20-%20Atlanta%20West&saleDate=1774620000000&liveAuction=false&from=&yardNum=15"
"NY - Albany","https://www.copart.com/saleListResult/94/2026-03-30?location=NY%20-%20Albany&saleDate=1774879200000&liveAuction=false&from=&yardNum=94"
"CA - Sun Valley","https://www.copart.com/saleListResult/180/2026-03-30?location=CA%20-%20Sun%20Valley&saleDate=1774897200000&liveAuction=false&from=&yardNum=180"
"NY - Long Island","https://www.copart.com/saleListResult/30/2026-03-30?location=NY%20-%20Long%20Island&saleDate=1774879200000&liveAuction=false&from=&yardNum=30"
"NY - Syracuse","https://www.copart.com/saleListResult/25/2026-03-30?location=NY%20-%20Syracuse&saleDate=1774879200000&liveAuction=false&from=&yardNum=25"
"NJ - Trenton","https://www.copart.com/saleListResult/135/2026-03-30?location=NJ%20-%20Trenton&saleDate=1774879200000&liveAuction=false&from=&yardNum=135"
"WI - Milwaukee South","https://www.copart.com/saleListResult/371/2026-03-30?location=WI%20-%20Milwaukee%20South&saleDate=1774890000000&liveAuction=false&from=&yardNum=371"
"CA - San Bernardino","https://www.copart.com/saleListResult/7/2026-03-30?location=CA%20-%20San%20Bernardino&saleDate=1774897200000&liveAuction=false&from=&yardNum=7"
"OR - Eugene","https://www.copart.com/saleListResult/104/2026-03-31?location=OR%20-%20Eugene&saleDate=1774983600000&liveAuction=false&from=&yardNum=104"
"TN - Memphis","https://www.copart.com/saleListResult/22/2026-03-31?location=TN%20-%20Memphis&saleDate=1774976400000&liveAuction=false&from=&yardNum=22"
"FL - Orlando South","https://www.copart.com/saleListResult/55/2026-03-31?location=FL%20-%20Orlando%20South&saleDate=1774965600000&liveAuction=false&from=&yardNum=55"
"Wholesale Auction","https://www.copart.com/saleListResult/855/2026-03-31?location=Wholesale%20Auction&saleDate=1774972800000&liveAuction=false&from=&yardNum=855"
"Drive Wholesale Canada","https://www.copart.com/saleListResult/292/2026-04-01?location=Drive%20Wholesale%20Canada&saleDate=1775062800000&liveAuction=false&from=&yardNum=292"
"TN - Nashville","https://www.copart.com/saleListResult/63/2026-04-01?location=TN%20-%20Nashville&saleDate=1775062800000&liveAuction=false&from=&yardNum=63"
"NY - Albany","https://www.copart.com/saleListResult/94/2026-04-01?location=NY%20-%20Albany&saleDate=1775052000000&liveAuction=false&from=&yardNum=94"
"NY - Syracuse","https://www.copart.com/saleListResult/25/2026-04-01?location=NY%20-%20Syracuse&saleDate=1775052000000&liveAuction=false&from=&yardNum=25"
"NY - Long Island","https://www.copart.com/saleListResult/30/2026-04-01?location=NY%20-%20Long%20Island&saleDate=1775052000000&liveAuction=false&from=&yardNum=30"
"CA - Rancho Cucamonga","https://www.copart.com/saleListResult/97/2026-04-02?location=CA%20-%20Rancho%20Cucamonga&saleDate=1775156400000&liveAuction=false&from=&yardNum=97"
"CrashedToys Powersport Auction","https://www.copart.com/saleListResult/841/2026-04-02?location=%20CrashedToys%20Powersport%20Auction&saleDate=1775149200000&liveAuction=false&from=&yardNum=841"
"PA - Philadelphia","https://www.copart.com/saleListResult/26/2026-04-03?location=PA%20-%20Philadelphia&saleDate=1775224800000&liveAuction=false&from=&yardNum=26"
"MI - Detroit","https://www.copart.com/saleListResult/61/2026-04-03?location=MI%20-%20Detroit&saleDate=1775224800000&liveAuction=false&from=&yardNum=61"
"NY - Albany","https://www.copart.com/saleListResult/94/2026-04-06?location=NY%20-%20Albany&saleDate=1775484000000&liveAuction=false&from=&yardNum=94"
"NY - Long Island","https://www.copart.com/saleListResult/30/2026-04-06?location=NY%20-%20Long%20Island&saleDate=1775484000000&liveAuction=false&from=&yardNum=30"
"NY - Rochester","https://www.copart.com/saleListResult/35/2026-04-06?location=NY%20-%20Rochester&saleDate=1775484000000&liveAuction=false&from=&yardNum=35"
"Ontario Auction","https://www.copart.com/saleListResult/294/2026-04-07?location=Ontario%20Auction&saleDate=1775570400000&liveAuction=false&from=&yardNum=294"
"OR - Eugene","https://www.copart.com/saleListResult/104/2026-04-07?location=OR%20-%20Eugene&saleDate=1775588400000&liveAuction=false&from=&yardNum=104"
"NY - Albany","https://www.copart.com/saleListResult/94/2026-04-08?location=NY%20-%20Albany&saleDate=1775656800000&liveAuction=false&from=&yardNum=94"
"Medium Duty Specialty Sale","https://www.copart.com/saleListResult/835/2026-04-08?location=Medium%20Duty%20Specialty%20Sale&saleDate=1775664000000&liveAuction=false&from=&yardNum=835"
"NY - Long Island","https://www.copart.com/saleListResult/30/2026-04-08?location=NY%20-%20Long%20Island&saleDate=1775656800000&liveAuction=false&from=&yardNum=30"
"SC - Spartanburg","https://www.copart.com/saleListResult/144/2026-04-08?location=SC%20-%20Spartanburg&saleDate=1775656800000&liveAuction=false&from=&yardNum=144"
"CrashedToys Powersport Auction","https://www.copart.com/saleListResult/841/2026-04-09?location=%20CrashedToys%20Powersport%20Auction&saleDate=1775754000000&liveAuction=false&from=&yardNum=841"
"NY - Albany","https://www.copart.com/saleListResult/94/2026-04-13?location=NY%20-%20Albany&saleDate=1776088800000&liveAuction=false&from=&yardNum=94"
"NY - Long Island","https://www.copart.com/saleListResult/30/2026-04-13?location=NY%20-%20Long%20Island&saleDate=1776088800000&liveAuction=false&from=&yardNum=30"
"NY - Rochester","https://www.copart.com/saleListResult/35/2026-04-13?location=NY%20-%20Rochester&saleDate=1776088800000&liveAuction=false&from=&yardNum=35"
"IN - Cicero","https://www.copart.com/saleListResult/170/2026-04-14?location=IN%20-%20Cicero&saleDate=1776175200000&liveAuction=false&from=&yardNum=170"
"OR - Eugene","https://www.copart.com/saleListResult/104/2026-04-14?location=OR%20-%20Eugene&saleDate=1776193200000&liveAuction=false&from=&yardNum=104"
"NY - Albany","https://www.copart.com/saleListResult/94/2026-04-15?location=NY%20-%20Albany&saleDate=1776261600000&liveAuction=false&from=&yardNum=94"
"NY - Long Island","https://www.copart.com/saleListResult/30/2026-04-15?location=NY%20-%20Long%20Island&saleDate=1776261600000&liveAuction=false&from=&yardNum=30"
"CrashedToys Powersport Auction","https://www.copart.com/saleListResult/841/2026-04-16?location=%20CrashedToys%20Powersport%20Auction&saleDate=1776358800000&liveAuction=false&from=&yardNum=841"
